,converted,lead_number,pg_view_pv,totalvisits,ttime_on_site,lead_source,last_activity,country,specialization,curr_occupation,tags,city,avail_free_copy_1,do_not_email_1,lead_origin_Landing Page Submission,lead_origin_Lead Add Form,lead_origin_Lead Import,lead_origin_Quick Add Form,reason_behind_course_Flexibility & Convenience,reason_behind_course_Other
5153,0,610437,0.0,0.0,0.0,6,9,12,18,4,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5154,1,610435,5.0,5.0,273.0,3,12,12,11,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5155,0,610418,3.0,3.0,152.0,3,9,12,18,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5156,0,610408,2.0,2.0,122.0,1,2,12,1,4,12,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5157,0,610398,2.0,2.0,371.0,3,5,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5158,1,610391,2.0,2.0,1325.0,1,5,12,4,4,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5159,1,610385,4.0,4.0,1494.0,3,12,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5160,0,610383,3.0,3.0,952.0,1,12,35,4,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5161,0,610382,4.0,4.0,209.0,1,2,12,0,4,0,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5162,0,610375,2.33,7.0,1032.0,7,12,12,16,4,14,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5163,0,610364,5.0,5.0,405.0,7,5,12,10,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5164,0,610357,6.0,11.0,103.0,1,10,12,4,4,26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5165,0,610341,0.0,0.0,0.0,6,2,12,18,4,26,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5166,0,610339,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5167,1,610330,3.0,6.0,1201.0,7,12,12,11,4,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5168,0,610311,5.0,5.0,49.0,1,12,12,18,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5169,0,610300,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5170,1,610294,2.5,5.0,284.0,3,12,12,10,4,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5171,0,610290,2.5,5.0,44.0,3,5,1,7,4,14,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5172,0,610280,5.0,5.0,87.0,3,5,12,12,4,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5173,1,610273,5.0,5.0,1171.0,3,12,12,10,4,19,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5174,0,610270,1.0,1.0,322.0,1,2,12,8,4,26,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5175,1,610249,1.0,2.0,1484.0,7,12,12,7,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5176,0,610230,1.5,3.0,70.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5177,0,610220,2.29,11.0,804.0,3,10,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5178,0,610208,3.0,3.0,214.0,3,3,12,10,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5179,1,610199,2.5,5.0,1397.0,3,10,12,11,4,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5180,1,610172,0.0,0.0,0.0,6,12,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5181,0,610165,4.0,4.0,1081.0,3,12,12,7,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5182,0,610164,1.0,1.0,55.0,3,1,12,18,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5183,1,610159,2.2589443040755794,3.2206964736899923,992.0,10,17,12,10,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5184,0,610153,1.5,3.0,1507.0,3,5,12,13,4,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5185,0,610147,2.0,2.0,535.0,3,5,12,18,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,1,610145,2.5,5.0,1060.0,7,5,12,8,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5187,0,610141,2.0,2.0,1421.0,1,10,12,2,4,26,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5188,0,610139,1.0,1.0,419.0,3,1,12,10,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,1,610131,0.0,0.0,0.0,6,12,12,18,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5190,1,610126,2.0,4.0,63.0,1,12,12,1,4,19,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5191,0,610099,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,0,610095,2.0,2.0,444.0,3,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5193,0,610092,2.5,11.0,814.0,1,10,12,5,4,26,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5194,1,610091,4.0,8.0,58.0,1,12,12,17,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,1,610077,4.0,4.0,1298.0,3,12,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5196,1,610052,1.0,2.0,13.0,3,12,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,1,610041,0.0,0.0,0.0,10,12,12,5,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5198,1,610025,1.5,3.0,425.0,1,5,33,12,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5199,0,610000,4.0,4.0,824.0,3,12,12,10,4,24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5200,0,609999,4.5,9.0,145.0,1,9,12,2,4,26,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5201,0,609962,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5202,0,609951,4.0,4.0,219.0,3,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,0,609920,2.75,11.0,565.0,3,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204,0,609912,4.0,4.0,165.0,3,5,12,4,4,24,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5205,1,609902,0.0,0.0,0.0,6,5,12,0,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5206,1,609897,3.67,11.0,591.0,7,5,12,14,5,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5207,1,609892,4.0,4.0,887.0,1,5,12,10,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5208,0,609879,3.0,3.0,1686.0,1,5,12,7,4,14,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5209,0,609871,5.0,5.0,110.0,7,12,12,6,4,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,1,609859,1.5,3.0,1364.0,1,12,12,4,4,19,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5211,1,609858,0.0,0.0,0.0,6,12,12,18,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,1,609847,1.0,1.0,790.0,1,1,21,4,5,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5213,1,609838,2.0,2.0,640.0,1,12,33,7,4,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5214,0,609832,1.0,1.0,1270.0,1,2,12,18,4,12,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5215,0,609826,1.0,1.0,249.0,1,1,12,7,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5216,0,609819,5.0,5.0,339.0,1,12,12,8,4,14,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5217,1,609808,1.5,3.0,574.0,1,5,12,7,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5218,0,609801,4.5,9.0,978.0,3,10,12,10,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5219,1,609761,5.0,5.0,1098.0,1,12,12,12,4,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5220,1,609752,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5221,1,609739,3.33,10.0,2112.0,7,5,12,7,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5222,0,609731,2.0,2.0,268.0,1,5,12,0,4,4,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5223,1,609708,3.0,3.0,1169.0,7,12,35,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5224,0,609706,1.0,1.0,226.0,1,1,12,0,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5225,1,609702,3.0,6.0,122.0,1,12,12,1,4,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5226,0,609701,2.0,2.0,45.0,1,5,12,4,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5227,0,609697,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5228,0,609686,3.0,3.0,129.0,1,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,1,609677,1.5,3.0,1158.0,1,5,12,1,4,19,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5230,0,609659,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5231,1,609640,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,0,609634,1.0,1.0,131.0,1,1,12,5,4,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5233,1,609620,4.0,4.0,1770.0,3,5,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5234,0,609618,2.0,2.0,422.0,1,5,12,4,4,12,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5235,0,609598,4.0,4.0,75.0,1,10,12,10,4,26,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5236,1,609592,2.5,5.0,100.0,3,5,12,4,4,10,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5237,0,609589,3.0,3.0,1801.0,7,2,12,10,4,26,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5238,0,609588,4.0,4.0,383.0,1,12,12,8,4,24,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5239,0,609585,0.0,0.0,0.0,6,5,12,18,4,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5240,1,609576,5.5,11.0,1042.0,3,12,12,7,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5241,0,609574,2.5,5.0,304.0,18,10,12,7,4,12,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5242,0,609567,1.2,6.0,263.0,3,10,12,18,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5243,0,609561,2.0,2.0,161.0,3,14,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5244,0,609557,3.0,6.0,158.0,1,12,12,0,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5245,0,609554,6.0,8.0,137.0,7,10,12,4,4,26,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5246,0,609540,5.0,5.0,333.0,3,12,12,5,4,14,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5247,0,609537,2.0,2.0,108.0,1,12,12,12,4,14,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5248,0,609517,6.0,6.0,397.0,3,12,12,12,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5249,0,609514,1.0,1.0,907.0,1,2,35,18,4,26,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5250,0,609500,4.0,4.0,692.0,3,5,12,7,4,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5251,1,609489,4.0,4.0,1304.0,3,5,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5252,1,609486,2.0,6.0,223.0,1,12,12,10,4,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5253,1,609475,0.0,0.0,0.0,21,12,12,18,4,26,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5254,0,609470,4.0,4.0,296.0,7,5,12,4,4,26,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5255,1,609465,1.5,9.0,1022.0,1,10,12,16,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5256,0,609464,3.0,3.0,248.0,3,12,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5257,0,609462,0.0,0.0,0.0,6,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5258,1,609451,1.5,3.0,1660.0,3,5,12,4,4,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5259,1,609437,0.0,0.0,0.0,6,5,12,4,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,0,609435,1.21,11.0,869.0,6,10,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5261,0,609431,2.5,10.0,360.0,1,5,12,4,4,14,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5262,0,609429,6.0,6.0,353.0,1,5,12,2,4,3,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5263,1,609425,4.0,4.0,1547.0,3,12,12,7,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5264,0,609419,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5265,0,609409,5.0,5.0,420.0,1,1,12,18,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5266,1,609397,3.0,3.0,1759.0,1,5,12,7,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267,0,609387,2.0,2.0,65.0,1,12,12,17,4,24,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5268,0,609385,3.0,3.0,53.0,1,2,12,3,4,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5269,0,609383,0.0,0.0,0.0,6,12,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5270,1,609372,4.0,4.0,1445.0,1,12,12,5,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5271,0,609362,2.0,2.0,1289.0,1,5,12,4,4,12,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5272,1,609355,4.0,4.0,949.0,1,5,12,9,4,19,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5273,0,609354,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5274,0,609351,6.0,6.0,243.0,1,10,12,9,4,8,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5275,1,609349,2.0,2.0,1449.0,1,12,12,10,4,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5276,1,609334,1.0,1.0,886.0,10,12,12,4,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5277,0,609333,0.0,0.0,0.0,6,9,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5278,0,609314,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,0,609296,2.0,2.0,195.0,1,2,12,18,4,26,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5280,0,609278,1.25,5.0,391.0,1,10,12,10,4,23,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5281,0,609268,2.0,2.0,1213.0,1,7,12,4,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5282,0,609266,3.0,3.0,1109.0,7,12,12,1,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5283,0,609249,6.0,11.0,1209.0,1,10,12,18,4,12,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5284,1,609244,3.5,7.0,1061.0,7,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5285,0,609219,1.0,1.0,231.0,1,2,12,16,4,26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5286,1,609211,1.0,2.0,1241.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5287,0,609210,4.0,4.0,209.0,1,5,12,11,4,12,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5288,0,609203,4.0,4.0,690.0,3,5,12,18,4,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5289,0,609202,5.0,5.0,29.0,1,10,12,8,4,12,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5290,1,609195,6.0,7.0,1123.0,1,5,12,4,4,10,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5291,1,609192,1.5,3.0,1287.0,3,12,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5292,1,609191,0.0,0.0,0.0,10,12,12,10,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5293,1,609185,1.0,1.0,1770.0,10,3,12,5,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5294,0,609182,4.0,4.0,107.0,3,12,12,11,4,24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5295,0,609181,3.0,3.0,295.0,3,10,12,16,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5296,0,609176,2.0,2.0,265.0,1,5,12,16,4,26,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5297,0,609170,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5298,0,609169,3.0,3.0,191.0,1,10,12,4,4,26,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5299,0,609166,2.0,6.0,54.0,7,12,14,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,0,609161,0.0,0.0,0.0,10,12,12,9,4,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5301,0,609160,1.5,3.0,79.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5302,0,609145,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5303,0,609141,3.0,6.0,288.0,1,5,2,10,4,24,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5304,1,609137,3.0,3.0,1379.0,3,12,12,7,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5305,0,609135,4.0,4.0,296.0,1,5,12,10,4,12,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5306,0,609130,3.0,3.0,1127.0,1,12,12,17,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5307,0,609128,2.67,8.0,1814.0,1,12,12,4,4,24,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5308,0,609103,4.0,11.0,142.0,1,5,12,8,4,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5309,0,609098,2.0,2.0,63.0,1,12,12,1,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5310,0,609095,4.0,4.0,101.0,1,12,23,9,4,14,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5311,0,609080,0.0,0.0,0.0,6,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5312,1,609072,3.0,3.0,380.0,3,12,12,10,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5313,1,609068,3.0,9.0,1562.0,7,9,12,10,4,10,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5314,1,609067,3.0,3.0,1152.0,1,5,12,16,4,19,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5315,1,609051,2.0,2.0,280.0,1,12,12,4,4,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5316,0,609043,5.0,5.0,78.0,3,12,12,8,4,26,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5317,0,609041,5.0,11.0,56.0,1,10,12,16,4,26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5318,0,609024,2.0,2.0,567.0,1,10,12,8,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5319,1,609021,2.0,2.0,1198.0,1,5,12,10,4,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5320,1,609020,0.0,0.0,0.0,6,12,12,18,4,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5321,0,609012,4.0,4.0,239.0,3,5,12,8,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5322,1,609006,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5323,0,609002,2.0,2.0,150.0,1,2,12,6,4,12,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5324,1,609001,3.0,3.0,160.0,3,12,12,7,4,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5325,0,608990,2.0,2.0,213.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5326,1,608967,3.33,10.0,97.0,3,5,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5327,0,608963,5.0,5.0,1067.0,7,10,12,11,4,26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5328,0,608960,2.0,2.0,222.0,3,1,12,10,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5329,0,608941,6.0,7.0,705.0,1,12,12,4,4,14,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5330,1,608929,3.0,6.0,1578.0,7,5,12,5,4,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5331,0,608916,3.0,3.0,1608.0,1,10,12,17,4,26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5332,0,608912,1.0,1.0,139.0,1,1,12,4,4,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5333,0,608909,0.0,0.0,0.0,6,2,12,18,4,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5334,1,608908,4.0,4.0,1446.0,1,5,12,16,4,19,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5335,0,608902,4.33,11.0,306.0,1,12,12,16,4,14,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5336,0,608901,3.0,6.0,267.0,3,3,12,7,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5337,0,608897,4.0,4.0,1768.0,1,12,33,13,5,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5338,0,608896,4.0,4.0,233.0,7,12,33,12,4,26,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5339,1,608893,3.0,3.0,1083.0,1,12,12,13,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5340,0,608882,5.0,5.0,152.0,7,1,12,2,4,19,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5341,0,608869,1.0,3.0,289.0,6,9,12,7,4,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5342,0,608857,4.0,4.0,74.0,7,5,12,1,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5343,1,608852,4.0,8.0,10.0,7,12,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5344,0,608851,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5345,1,608842,0.0,0.0,0.0,6,12,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5346,1,608835,1.5,3.0,1097.0,6,12,12,16,4,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,0,608834,2.0,2.0,167.0,1,5,12,4,4,8,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5348,0,608823,1.0,1.0,151.0,3,1,12,9,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5349,1,608819,3.43,11.0,282.0,3,12,12,7,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,0,608809,2.0,6.0,379.0,1,12,12,5,4,25,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5351,0,608807,5.0,5.0,768.0,1,5,12,10,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5352,0,608793,2.0,2.0,131.0,1,5,12,9,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5353,1,608791,6.0,8.0,1568.0,1,12,12,8,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5354,1,608784,5.0,5.0,320.0,1,10,12,7,4,10,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5355,0,608760,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5356,0,608758,1.67,5.0,1436.0,1,3,35,9,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5357,0,608753,2.0,2.0,1133.0,1,5,12,1,4,14,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5358,0,608751,0.0,0.0,0.0,6,12,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5359,0,608733,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5360,0,608730,2.0,2.0,388.0,3,12,12,18,4,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
